CreditScore,Geography,Gender,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited
557,France,Female,32,3,123502.53,1,1,69826.8,0
543,France,Male,37,8,140894.06,1,1,118059.19,0
585,France,Male,44,7,163867.86,1,1,112333.22,0
610,France,Female,27,2,0,1,0,14546.76,0
727,France,Female,18,2,93816.7,1,0,126172.11,0
540,Spain,Female,40,8,0,1,0,3560,0
418,France,Male,35,7,0,1,1,88878.15,0
660,France,Female,32,0,114668.89,1,0,84605,0
850,France,Male,38,5,146756.68,1,0,78268.61,0
618,France,Female,46,6,150213.71,1,0,120668.46,1
642,France,Male,18,5,111183.53,0,1,10063.75,0
850,France,Female,40,9,99816.46,1,1,163989.66,1
739,France,Male,34,9,0,1,0,60584.33,0
508,France,Female,41,5,0,1,1,94170.84,0
667,France,Male,41,6,0,0,0,167181.77,0
741,France,Female,60,5,0,1,1,38914.51,0
592,France,Male,29,7,0,1,1,91196.67,0
651,France,Female,45,6,86714.06,1,0,85869.89,1
773,Spain,Male,52,2,0,1,0,57337.79,0
850,Spain,Male,41,8,132838.07,1,1,175347.28,0
550,France,Female,42,10,128707.31,1,0,63092.65,1
783,France,Male,40,6,0,1,0,109742.55,0
777,France,Male,29,2,0,1,0,124489.88,0
659,France,Male,29,6,123192.12,1,1,56971.41,1
727,France,Male,46,3,115248.11,1,0,130752.01,1
603,France,Male,38,8,59360.77,1,1,191457.06,0
644,Spain,Male,37,9,0,1,1,96442.86,0
647,France,Female,35,6,112668.7,0,1,122584.29,0
648,France,Female,37,7,138503.51,1,0,57215.85,0
721,Spain,Male,57,1,0,1,1,195940.96,0
524,France,Male,29,7,0,1,1,105448.74,0
626,France,Female,34,3,0,1,1,37870.29,0
569,France,Male,43,7,0,1,0,52534.81,0
578,Spain,Male,36,1,157267.95,1,0,141533.19,0
769,France,Female,40,9,133871.05,1,1,50568.02,0
694,France,Male,31,4,141989.27,1,0,26116.82,0
664,France,Female,41,5,0,1,1,152054.33,0
646,France,Male,38,7,0,1,0,1528.4,0
779,France,Female,29,3,46388.16,1,0,127939.26,1
782,France,Female,72,5,148666.99,1,0,2605.65,1
769,France,Male,34,7,115101.5,0,0,57841.89,1
655,France,Male,67,6,148363.38,1,1,186995.17,0
623,Spain,Male,46,4,0,1,0,5549.11,1
705,Spain,Female,39,8,144102.32,1,1,11682.36,0
686,France,Male,41,5,128876.71,1,1,106939.34,1
678,France,Male,36,6,118448.15,1,0,53172.02,0
738,France,Male,39,5,0,1,1,114388.98,0
703,France,Male,28,9,0,0,1,2151.17,0
554,Spain,Male,42,1,0,0,1,183492.9,0
582,France,Female,38,9,135979.01,1,1,76582.95,1
644,France,Male,37,6,117271.8,1,0,104217.96,1
724,France,Male,29,4,0,1,0,8982.75,0
593,France,Male,33,1,0,0,0,9984.4,0
710,Spain,Female,30,10,0,1,0,19500.1,0
631,France,Male,35,8,129205.49,1,1,79146.36,0
739,Spain,Female,41,8,0,1,0,191694.77,1
644,Spain,Male,18,7,0,0,1,59645.24,1
652,France,Male,35,7,104015.54,1,1,55207.88,0
554,Spain,Male,37,3,0,1,0,166177.3,0
483,France,Female,30,9,0,0,0,136356.97,0
669,France,Female,42,1,103873.39,1,0,148611.52,0
841,France,Female,52,3,112383.03,1,0,85516.37,1
662,France,Male,34,2,117731.79,0,1,55120.79,0
821,France,Male,45,0,135827.33,1,1,131778.58,0
783,France,Male,38,9,114135.17,1,0,153269.98,0
850,France,Female,28,9,0,1,1,164864.67,0
559,France,Male,62,6,118756.62,1,1,20367.68,0
602,Spain,Male,34,8,98382.72,1,0,39542,0
563,France,Male,41,2,100520.92,1,1,19412.8,1
695,Spain,Female,35,7,79858.13,1,1,127977.66,0
546,France,Female,20,6,0,0,1,20508.85,0
719,France,Female,76,10,95052.29,1,0,176244.87,0
539,France,Male,42,1,177728.55,1,0,105013.63,0
632,France,Male,71,3,83116.68,1,1,27597.76,0
772,France,Male,34,7,111565.91,1,1,121073.23,0
708,Spain,Male,40,8,83015.71,1,0,101089.76,0
668,France,Female,28,1,124511.01,0,0,114258.18,0
738,France,Female,67,1,130652.52,0,1,22762.23,0
785,France,Male,55,5,0,1,1,7008.65,0
597,France,Male,61,5,0,1,1,81299.17,0
531,France,Male,37,7,121854.45,1,0,147521.35,0
509,France,Male,26,10,0,1,1,6177.83,0
508,France,Male,35,1,86893.28,0,0,59374.82,0
749,France,Female,32,7,79523.13,0,1,157648.12,0
621,France,Female,55,7,131033.76,0,1,75685.59,1
659,France,Female,33,7,89939.62,1,0,136540.09,0
634,France,Female,59,3,95727.05,0,0,97939.4,1
675,France,Male,39,7,0,0,1,36267.21,0
770,France,Male,31,3,155047.56,1,1,186064.34,0
736,France,Female,29,9,0,0,0,176152.7,0
524,France,Male,44,10,118569.03,0,0,82117.2,0
674,France,Male,28,5,0,1,1,151925.25,0
700,Spain,Male,44,9,0,1,0,142287.65,0
741,France,Female,35,1,0,1,0,36557.55,0
455,France,Male,40,1,0,0,1,129975.34,0
608,Spain,Male,37,2,130461.02,1,0,21967.15,0
776,France,Male,36,1,0,1,0,53477.76,0
635,France,Male,33,1,0,0,0,178067.33,1
746,France,Female,37,4,0,0,1,171039.56,0
692,Spain,Female,47,3,0,1,0,150802.41,1
683,Spain,Male,35,9,61172.04,0,0,82951.12,0
591,France,Female,35,2,90194.34,1,0,57064.57,0
581,France,Female,24,3,95508.2,1,1,45755,0
684,France,Male,35,3,99967.76,1,1,176882.08,0
561,Spain,Male,37,4,101470.29,0,1,88838.14,0
718,France,Female,33,4,70541.06,0,0,88592.8,0
590,France,Male,31,8,112211.61,1,0,26261.42,0
573,France,Female,47,8,154543.98,1,0,29586.73,0
350,France,Female,40,0,111098.85,1,1,172321.21,1
504,France,Female,44,0,131873.07,1,1,158036.72,1
813,Spain,Male,27,1,137275.36,0,1,115733.16,0
641,Spain,Male,31,3,153316.14,1,0,59927.99,0
662,France,Female,22,9,0,1,1,44377.65,0
497,Spain,Male,44,2,121250.04,0,1,79691.4,0
716,France,Male,31,8,109578.04,1,1,51503.51,0
526,France,Female,37,5,53573.18,1,0,62830.97,0
760,France,Female,34,6,58003.41,1,0,90346.1,0
669,France,Female,31,6,113000.66,1,0,40467.82,0
655,France,Male,27,10,0,1,0,51620.94,0
547,France,Female,49,2,0,0,0,65466.93,1
648,France,Female,40,5,139973.65,1,1,667.66,1
790,France,Female,31,2,151290.16,1,1,172437.12,0
744,France,Female,50,1,121498.11,0,1,106061.47,1
761,Spain,Female,32,4,103515.39,1,1,177622.38,0
750,France,Female,35,3,0,1,0,191520.5,0
680,France,Male,34,9,0,1,1,95686.6,0
704,Spain,Male,38,6,106687.76,1,0,173776.5,0
521,France,Female,41,2,0,1,1,113089.43,0
452,France,Female,35,8,0,1,1,149614.81,0
695,France,Female,31,5,106089.2,0,0,99537.68,0
850,Spain,Male,71,10,69608.14,1,0,97893.4,1
625,France,Male,31,5,0,0,1,90.07,0
608,France,Female,40,7,96202.32,0,0,161154.85,0
715,France,Female,38,0,0,1,1,332.81,0
834,Spain,Male,33,5,0,1,0,66285.18,0
469,France,Male,33,1,127818.52,1,0,163477.22,0
480,France,Female,40,7,0,1,0,170332.67,1
527,France,Male,58,3,137318.42,1,1,126144.96,0
834,Spain,Male,34,5,0,0,0,53437.1,0
583,France,Female,40,4,55776.39,1,0,26920.43,0
696,France,Male,32,4,84421.62,0,1,52314.71,0
606,France,Male,32,5,83161.65,1,1,116885.59,0
713,France,Female,39,10,0,1,1,126263.97,0
821,France,Male,42,3,87807.29,1,1,64613.81,0
550,France,Female,30,4,0,1,0,89216.29,0
675,France,Female,39,6,0,0,0,83419.15,0
748,Spain,Male,39,3,0,1,1,123998.52,0
606,France,Male,40,9,95293.86,0,1,96985.58,0
726,France,Male,30,7,92847.59,1,0,146154.06,0
547,France,Male,30,6,0,1,1,18471.86,0
758,Spain,Male,35,5,0,1,0,95009.6,0
596,France,Male,37,2,0,0,1,121175.86,0
720,Spain,Male,34,3,0,1,1,77047.78,0
674,France,Male,37,3,0,1,0,158049.9,0
756,France,Female,32,4,0,1,0,147040.25,0
649,France,Male,78,4,68345.86,1,1,142566.75,0
613,France,Male,28,7,76656.4,1,1,185483.24,0
643,France,Male,62,9,0,0,0,155870.82,0
600,France,Male,31,8,0,1,1,121555.51,0
735,Spain,Male,39,1,60374.98,1,0,40223.74,0
585,France,Female,34,1,0,1,1,75503.6,0
724,France,Male,33,4,88046.88,0,1,186942.49,1
635,Spain,Male,29,2,0,0,0,117173.8,0
472,France,Male,19,9,0,1,0,3453.4,0
590,France,Male,36,1,0,1,0,48876.84,0
651,Spain,Female,63,8,129968.67,1,1,11830.53,0
686,France,Female,39,4,157731.6,1,0,162820.6,0
606,France,Male,32,6,0,0,1,36540.63,0
781,France,Male,33,3,89276.48,1,0,6959,0
593,France,Male,45,4,138825.19,0,0,10828.78,0
793,France,Male,63,4,103729.79,1,1,80272.06,0
791,France,Female,31,10,75499.24,1,0,22184.14,0
850,France,Male,68,5,169445.4,1,1,186335.07,0
698,France,Female,57,9,111359.55,1,0,105715.01,0
846,France,Female,34,10,142388.61,0,1,68393.64,1
765,France,Male,42,4,123311.39,1,1,82868.34,0
574,Spain,Male,52,7,115532.52,1,0,196257.67,0
617,France,Female,51,10,167273.71,0,0,93439.75,1
581,France,Male,25,5,77886.53,1,0,150319.49,0
710,France,Male,37,6,135795.63,0,1,46523.6,0
550,France,Male,32,8,97514.07,1,1,199138.84,0
533,France,Male,51,6,127545.56,0,0,79559.02,1
779,France,Male,49,9,106160.37,0,0,116893.87,0
763,France,Female,23,2,0,1,0,153983.99,0
563,Spain,Female,36,4,143680.47,1,1,63531.19,0
678,Spain,Male,38,3,124483.53,1,0,126253.31,0
644,Spain,Female,31,5,86006.3,1,1,73922.95,0
682,France,Female,43,7,111094.05,1,1,64679.3,0
625,France,Male,22,9,0,1,0,157072.91,0
733,Spain,Male,36,1,0,0,1,108377.82,0
512,France,Female,30,6,0,1,0,88827.31,0
642,France,Female,41,7,115171.71,1,1,37674.47,0
737,France,Female,22,10,111543.26,0,0,106327.85,0
575,France,Female,57,8,137936.94,1,1,84475.13,0
543,France,Female,37,3,122304.65,0,0,33998.7,0
521,France,Male,41,8,120586.54,0,1,20491.15,0
637,France,Male,32,3,0,1,1,197827.06,0
714,France,Male,40,9,46520.69,1,1,96687.25,0
726,Spain,Female,56,2,105473.74,1,1,46044.7,0
680,Spain,Female,34,7,0,1,0,98949.85,0
812,France,Male,39,5,115730.71,1,1,185599.34,1
757,Spain,Male,30,3,145396.49,0,1,198341.15,0
710,Spain,Male,62,3,131078.42,1,0,119348.76,1
516,France,Female,47,9,128298.74,0,0,149614.17,1
803,France,Female,40,6,165526.71,1,0,12328.08,0
560,France,Female,38,5,83714.41,1,1,33245.97,0
679,France,Female,36,3,0,1,1,2243.41,0
526,France,Male,32,7,125540.05,0,0,86786.41,0
485,France,Male,41,2,100254.76,1,1,12706.67,0
625,France,Female,36,3,0,1,0,41295.1,1
773,Spain,Male,43,7,138150.57,1,1,177357.16,0
530,France,Female,45,1,0,0,1,190663.89,1
616,France,Female,43,7,95984.21,0,1,115262.54,1
651,France,Male,23,10,0,1,1,170099.23,0
586,France,Male,38,2,136858.42,0,1,189143.94,0
607,France,Male,29,7,102609,1,0,163257.44,0
724,Spain,Male,39,3,0,0,1,95562.81,0
733,France,Male,64,3,0,1,1,75272.63,0
667,France,Male,70,3,77356.92,1,1,20881.96,0
700,France,Female,32,8,110923.15,1,1,161845.81,1
659,Spain,Male,78,2,151675.65,0,1,49978.67,0
710,Spain,Male,22,8,0,1,0,107292.91,0
760,France,Male,37,7,0,0,0,32863.24,1
677,France,Female,25,3,0,1,0,179608.96,0
798,France,Female,29,8,80204.11,1,0,70223.22,0
758,France,Male,35,7,0,1,0,77951.84,0
715,France,Male,45,4,0,1,1,55043.93,0
752,France,Male,32,9,115587.49,0,1,101677.46,0
586,France,Male,46,8,106968.96,1,1,79366.98,1
818,France,Male,36,4,0,1,1,8037.03,0
490,France,Female,41,0,139659.04,1,1,176254.12,0
610,France,Female,69,5,86038.21,0,0,192743.06,1
627,France,Male,24,5,102773.2,1,0,56793.02,1
533,France,Female,35,8,0,1,1,187900.12,0
708,France,Female,51,8,70754.18,1,1,92920.04,1
681,France,Male,59,4,122781.51,0,1,140166.95,0
690,France,Male,21,8,0,1,1,155782.89,0
656,France,Male,68,7,153545.11,1,1,186574.68,0
673,Spain,Male,40,1,121629.22,1,1,3258.6,0
806,France,Male,36,8,167983.17,1,1,106714.28,0
648,Spain,Female,43,7,81153.82,1,1,144532.85,1
501,France,Male,35,6,99760.84,1,1,13591.52,0
556,France,Female,43,4,125890.72,1,1,74854.97,0
627,France,Female,27,2,0,1,0,125451.01,0
652,France,Male,31,2,119148.55,0,0,149740.22,0
807,France,Female,60,1,72948.58,1,1,17355.36,0
708,France,Male,21,8,133974.36,1,0,50294.09,0
619,France,Male,27,1,154483.98,1,0,156394.74,0
601,France,Male,40,10,98627.13,0,0,77977.69,0
445,France,Male,64,2,136770.67,0,1,43678.06,0
800,France,Male,39,4,95252.72,1,0,13906.34,0
554,France,Male,33,3,117413.95,1,1,12766.74,0
714,France,Male,54,4,137986.58,0,1,51308.54,1
656,France,Male,44,10,143571.52,0,0,127444.14,0
520,France,Male,49,5,121197.64,1,0,72577.33,1
480,Spain,Male,39,5,121626.9,1,1,82438.13,0
660,France,Male,30,1,84440.1,1,1,60485.98,0
532,France,Male,36,4,0,1,1,132798.78,0
679,France,Male,42,1,0,0,0,71823.15,0
780,France,Female,26,3,140356.7,1,0,117144.15,0
747,France,Male,29,7,0,1,1,141706.43,0
705,France,Female,39,3,92224.56,1,1,54517.25,0
732,France,Female,43,9,0,1,0,183147.17,0
515,Spain,Male,40,10,121355.99,1,0,138360.29,0
816,France,Female,40,9,109003.26,1,1,79580.56,0
641,France,Female,48,3,147341.43,1,1,157458.61,1
509,France,Male,18,7,102983.91,1,0,171770.58,0
601,France,Female,49,4,96252.98,1,0,104263.82,0
527,France,Male,39,4,0,1,0,167183.07,1
455,France,Female,27,5,155879.09,0,0,70774.97,0
803,France,Male,34,4,142929.16,1,1,114869.56,0
553,France,Male,32,7,64082.09,0,1,109159.58,0
724,France,Female,28,5,0,1,0,59351.68,0
610,France,Female,45,1,0,1,1,199657.46,0
559,Spain,Female,39,2,0,1,1,121151.1,0
825,France,Female,35,6,118336.95,1,0,26342.33,1
819,Spain,Female,28,8,168253.21,1,1,102799.14,0
772,France,Female,42,0,101979.16,1,0,90928.48,0
685,Spain,Male,23,5,164902.43,0,0,141152.28,0
506,France,Male,43,2,0,1,0,105568.6,0
642,France,Male,22,10,111812.52,1,1,183045.46,0
627,Spain,Male,40,10,0,1,1,194792.42,0
600,France,Male,30,2,119755,1,1,21852.91,0
653,France,Male,46,0,119556.1,1,0,78250.13,1
762,Spain,Female,35,3,119349.69,1,1,47114.18,1
569,Spain,Female,30,3,139528.23,1,1,33230.37,0
756,France,Male,40,1,94773.11,1,0,114279.63,0
673,France,Male,31,1,108345.22,0,1,38802.03,0
637,France,Female,36,9,166939.88,1,1,72504.76,0
644,France,Male,33,7,174571.36,0,1,43943.09,0
658,Spain,Male,35,9,71829.34,1,1,68141.92,0
649,France,Female,36,8,0,0,1,109179.89,0
603,France,Female,39,9,76769.68,0,0,48224.72,0
820,France,Female,39,1,104614.29,1,0,61538.43,1
712,Spain,Male,27,10,0,1,0,94544.88,0
645,France,Female,31,1,128927.93,1,1,2850.01,0
705,France,Female,31,9,110941.93,1,0,163484.8,0
590,Spain,Female,29,10,99250.08,1,1,129629.41,0
631,France,Male,36,1,0,0,0,133141.34,0
604,France,Male,34,7,0,1,1,188078.55,0
643,Spain,Male,48,8,0,1,0,174729.3,0
690,Spain,Female,30,5,0,0,1,78700.03,0
558,France,Male,31,7,0,1,0,198269.08,0
637,France,Male,51,1,104682.83,1,0,55266.96,1
648,France,Female,45,5,118886.55,0,0,51636.7,0
652,Spain,Male,28,8,156823.7,1,0,198251.52,0
808,France,Male,39,3,124216.93,0,1,171442.36,0
551,France,Female,26,2,144258.52,1,0,49778.79,0
711,France,Male,26,9,128793.63,1,0,19262.05,0
467,France,Male,28,10,126315.26,1,0,32349.29,1
789,Spain,Female,40,4,0,1,0,137402.27,0
602,Spain,Male,33,5,0,0,1,64038.34,0
576,France,Male,39,1,0,1,1,68814.23,0
584,France,Male,38,1,115341.55,0,1,173632.92,0
593,France,Male,32,6,99162.29,1,0,128384.11,0
705,France,Female,48,1,156848.13,1,1,99475.95,1
595,France,Female,64,2,105736.32,1,1,89935.73,1
699,France,Female,41,1,200117.76,1,0,94142.35,0
516,France,Female,46,6,62212.29,0,1,171681.86,1
838,France,Male,31,2,0,1,0,8222.96,0
587,France,Male,39,10,0,1,1,170409.45,0
750,France,Male,38,5,151532.4,1,1,46555.15,0
581,France,Male,39,1,121523.51,0,0,161655.55,1
484,France,Male,41,5,0,1,1,74267.35,0
576,Spain,Male,26,8,0,0,1,34101.06,0
567,France,Female,46,1,68238.51,1,1,109572.58,0
638,Spain,Male,30,9,136808.53,1,1,106642.97,0
646,France,Male,24,0,92398.08,1,1,18897.29,0
658,France,Female,40,5,143566.12,1,1,189607.71,0
590,Spain,Female,38,9,0,1,1,148750.16,0
546,Spain,Male,25,7,127728.24,1,1,105279.74,0
603,France,Female,34,9,0,1,0,167916.35,0
619,Spain,Female,38,10,119658.49,1,1,8646.58,0
678,France,Female,34,6,0,1,1,124592.84,0
459,France,Male,26,4,149879.66,0,0,50016.17,0
671,France,Male,28,8,119859.52,1,0,125422.66,0
501,Spain,Male,43,6,104533.24,0,0,81123.59,1
719,Spain,Male,37,10,145382.61,1,0,80408.59,0
681,Spain,Female,37,6,121231.39,1,1,146366.08,0
706,Spain,Male,24,2,141078.57,1,1,24402.87,0
763,France,Female,32,1,108465.65,1,0,60552.44,1
716,France,Male,39,1,70657.61,1,1,76476.05,0
507,France,Male,40,3,120105.43,1,0,92075.01,1
678,France,Male,55,4,129646.91,1,1,184125.1,1
775,France,Female,30,10,191091.74,1,1,96170.38,0
544,France,Male,38,8,0,1,1,98208.62,0
756,France,Male,27,8,0,1,1,157932.75,0
757,France,Female,43,5,131433.33,1,1,3497.43,1
742,France,Male,33,1,137937.95,1,1,51387.1,0
591,France,Male,49,3,0,1,0,50123.44,0
667,France,Male,24,4,0,0,0,180329.83,0
787,France,Male,32,4,0,1,1,13238.93,0
718,France,Female,43,0,93143.39,1,0,167554.86,0
521,France,Male,38,6,0,1,0,51454.06,0
607,Spain,Male,40,1,112544.45,1,1,19842.22,0
633,France,Female,34,3,123034.43,1,1,38315.04,0
588,Spain,Male,37,2,0,0,1,187816.59,0
724,France,Female,33,9,119278.44,1,1,197148.24,0
720,France,Male,44,4,0,1,0,163471.01,0
521,France,Male,39,7,0,0,1,653.58,0
620,Spain,Male,36,7,169312.72,1,0,45414.09,0
505,France,Female,33,3,106506.77,1,0,45445.78,1
728,Spain,Female,43,8,128412.61,0,1,139024.31,0
486,France,Male,62,9,118356.89,1,0,168034.83,1
584,France,Male,42,3,137479.13,1,0,25669.1,0
687,Spain,Female,40,1,0,1,0,8207.36,0
771,France,Male,50,3,105229.72,1,1,16281.68,1
678,France,Male,41,2,148088.11,1,0,14083.12,0
751,France,Female,48,4,0,0,1,30165.06,1
670,France,Male,33,8,126679.69,1,1,39451.09,0
675,Spain,Male,31,2,90826.27,1,0,60270.87,0
684,Spain,Male,24,8,143582.89,1,1,22527.27,0
637,France,Female,21,10,125712.2,0,0,175072.47,0
760,Spain,Female,32,2,0,1,1,114565.35,0
662,Spain,Male,37,4,155187.3,1,0,48930.8,0
680,France,Male,49,10,0,1,0,187008.45,0
604,Spain,Male,40,5,155455.43,0,1,113581.85,0
764,France,Female,40,9,100480.53,1,0,124095.69,0
521,France,Female,77,6,0,1,1,49054.1,0
684,France,Female,56,3,127585.98,1,1,80593.49,1
795,France,Female,40,2,101891.1,1,1,183044.86,0
678,Spain,Female,61,8,0,1,1,159938.82,0
589,France,Male,38,4,0,1,0,95483.48,1
660,Spain,Female,28,3,128929.88,1,1,198069.71,0
646,France,Male,39,6,121681.91,0,1,61793.47,0
706,France,Female,56,3,139603.22,1,1,86383.61,0
730,France,Female,27,7,0,1,0,144099.48,0
606,France,Female,36,10,0,0,1,155641.46,0
690,Spain,Female,36,10,91760.11,1,1,135784.94,0
645,France,Male,41,2,93925.3,1,0,123982.14,1
579,France,Female,38,4,175739.36,1,1,193130.55,0
481,France,Female,28,10,0,1,0,145215.96,0
492,France,Male,45,9,170295.04,0,0,164741.81,0
739,France,Male,58,2,101579.28,1,1,72168.53,0
624,France,Male,55,7,118793.6,1,1,95022.02,1
682,France,Male,44,3,115282.3,0,0,23766.4,0
701,Spain,Female,34,6,107980.37,1,1,119374.74,0
718,France,Female,44,1,133866.22,0,1,139049.24,0
496,France,Female,34,1,102723.35,1,0,180844.81,0
543,Spain,Male,41,5,0,0,1,143980.29,0
616,Spain,Female,44,7,193213.02,1,1,137392.77,0
635,France,Male,53,8,117005.55,0,1,123646.57,1
652,Spain,Male,31,1,132862.59,0,0,158054.49,0
688,France,Male,26,0,0,1,0,105784.85,0
678,France,Female,49,3,204510.94,0,1,738.88,1
757,France,Male,36,1,65349.71,0,0,64539.64,0
667,France,Male,36,8,139753.35,1,0,79871.16,0
725,France,Female,29,6,0,1,1,190776.83,0
632,France,Female,50,5,107959.39,1,1,6985.34,1
694,France,Female,38,5,195926.39,1,1,85522.84,0
803,France,Male,36,1,0,1,1,149370.93,0
814,France,Female,31,6,87772.52,1,0,188516.45,0
611,France,Male,38,4,71018.6,1,0,2444.29,0
755,France,Male,38,4,111096.91,1,1,19762.88,0
425,France,Male,40,9,166776.6,0,1,172646.88,0
850,France,Female,34,6,101266.51,1,0,33501.98,0
677,Spain,Male,18,8,134796.87,1,1,114858.9,0
797,France,Female,46,8,0,0,0,162668.33,0
692,France,Female,43,10,118588.83,1,1,161241.65,1
735,France,Male,28,5,160454.15,0,1,114957.22,0
609,France,Male,77,1,0,0,1,18708.76,0
700,France,Female,42,8,0,1,1,105305.72,0
526,Spain,Female,36,5,91132.18,0,0,58111.71,0
693,Spain,Female,57,9,0,1,1,135502.77,0
748,France,Female,20,7,0,0,0,10792.42,0
657,Spain,Male,36,8,0,0,1,123866.43,0
739,France,Female,25,5,113113.12,1,0,129181.27,0
784,Spain,Male,23,2,0,1,1,6847.73,0
744,France,Male,41,7,190409.34,1,1,138361.48,0
645,France,Male,44,10,0,0,1,166707.22,0
669,France,Female,33,9,0,0,1,107221.03,0
615,France,Male,34,1,83503.11,1,1,73124.53,1
724,France,Female,53,1,139687.66,1,1,12913.92,0
850,France,Female,47,9,137301.87,1,0,44351.77,0
625,France,Female,39,10,129845.26,1,1,96444.88,0
635,Spain,Male,46,8,0,1,1,60739.16,0
724,France,Male,37,6,125489.4,1,0,118570.53,0
550,France,Male,47,2,0,1,1,97057.28,0
645,France,Male,45,6,155417.61,0,1,3449.22,0
714,Spain,Male,29,4,0,1,1,37605.9,0
520,France,Female,46,10,85216.61,1,0,117369.52,1
633,France,Male,25,1,0,1,0,100598.98,0
537,France,Male,37,6,0,1,1,17802.42,0
764,Spain,Male,38,4,113607.47,1,0,91094.46,0
795,France,Female,33,9,104552.72,1,1,120853.83,1
573,Spain,Male,44,9,0,1,0,107124.17,0
702,Spain,Male,44,9,0,0,0,59207.41,1
740,France,Male,33,2,126524.11,1,0,136869.31,0
479,France,Male,34,5,117593.48,0,0,113308.29,0
627,France,Female,33,4,83199.05,0,0,159334.93,0
479,Spain,Male,35,4,125920.98,1,1,20393.44,0
623,France,Male,48,5,118469.38,1,1,158590.25,0
512,France,Female,40,8,153537.57,0,0,23101.13,0
609,France,Male,41,6,0,0,1,112585.19,0
518,France,Male,42,7,151027.05,1,0,119377.36,0
833,France,Female,34,3,144751.81,0,0,166472.81,0
758,France,Male,26,4,155739.76,1,0,171552.02,0
611,France,Male,27,7,0,1,1,157474.1,0
583,France,Male,33,7,122531.86,1,0,13549.24,0
610,France,Male,50,1,113957.01,1,0,196526.55,1
637,France,Female,33,7,103377.81,1,0,84419.78,0
683,France,Female,32,9,0,1,1,24991.92,0
774,France,Male,40,9,93017.47,1,0,191608.97,0
677,France,Female,58,1,90022.85,0,1,2988.28,0
741,Spain,Male,35,6,74371.49,0,0,99595.67,0
498,France,Male,42,3,152039.7,1,1,53445.17,1
655,France,Female,46,7,137145.12,1,0,115146.4,1
613,France,Male,40,4,0,0,0,151325.24,0
602,France,Male,35,7,90602.42,1,1,51695.41,0
659,France,Male,36,6,123841.49,1,0,96833,0
673,France,Male,47,1,183579.54,0,1,34047.54,0
606,Spain,Male,30,8,180307.73,1,1,1914.41,0
775,France,Male,30,4,0,1,0,49337.84,0
